kennziffer,name,fl17,bev17,sgtyp,sgtyp_name,wo,,mittelb17,mittelb17name,ihk17,ihk17name
9471150,Kemmern,8.27,"2,554",50,Landgemeinde,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471155,Litzendorf,25.87,"6,074",40,Kleine Kleinstadt,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471159,Memmelsdorf,26.24,"8,833",40,Kleine Kleinstadt,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471165,Oberhaid,27.05,"4,616",50,Landgemeinde,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471169,Pettstadt,9.88,"1,993",50,Landgemeinde,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471172,Pommersfelden,35.69,"2,988",50,Landgemeinde,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471174,"Rattelsdorf, Markt",39.58,"4,602",50,Landgemeinde,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471185,"Scheßlitz, Stadt",94.87,"7,194",40,Kleine Kleinstadt,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471191,Stegaurach,23.94,"7,041",40,Kleine Kleinstadt,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471195,Strullendorf,31.69,"7,947",40,Kleine Kleinstadt,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471207,Viereth-Trunstadt,15.82,"3,592",50,Landgemeinde,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471208,Walsdorf,16.24,"2,677",50,Landgemeinde,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471214,"Zapfendorf, Markt",30.54,"5,035",40,Kleine Kleinstadt,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471220,"Schlüsselfeld, Stadt",70.24,"5,909",40,Kleine Kleinstadt,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471444,Gdefr. Geb. (Lkr Bamberg),88.18,0,50,Landgemeinde,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471901,Baunach (VGem),65.38,"8,197",50,Landgemeinde,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471903,Steinfeld (VGem),106.18,"3,178",50,Landgemeinde,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471907,Ebrach (VGem),69.64,"3,097",50,Landgemeinde,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471908,Burgebrach (VGem),112.54,"8,698",40,Kleine Kleinstadt,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9471945,Lisberg (VGem),16.72,"3,302",50,Landgemeinde,1,West,90405,Bamberg,5,IHK Oberfranken Bayreuth
9472111,Ahorntal,41.70,"2,189",50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472116,"Bad Berneck i.Fichtelgebirge, Stadt",33.56,"4,339",50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472119,Bindlach,37.60,"7,247",40,Kleine Kleinstadt,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472121,Bischofsgrün,8.39,"1,898",50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472131,Eckersdorf,36.17,"5,162",40,Kleine Kleinstadt,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472138,Fichtelberg,5.16,"1,780",50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472139,"Gefrees, Stadt",50.32,"4,402",50,Landgemeinde,1,West,90503,Münchberg,5,IHK Oberfranken Bayreuth
9472143,"Goldkronach, Stadt",23.24,"3,509",50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472150,Heinersreuth,14.67,"3,690",50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472164,Mehlmeisel,13.23,"1,313",50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472175,"Pegnitz, Stadt",99.98,"13,290",30,Größere Kleinstadt,1,West,90508,Pegnitz,5,IHK Oberfranken Bayreuth
9472179,"Pottenstein, Stadt",73.29,"5,224",40,Kleine Kleinstadt,1,West,90508,Pegnitz,5,IHK Oberfranken Bayreuth
9472190,Speichersdorf,52.91,"5,765",40,Kleine Kleinstadt,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472197,"Waischenfeld, Stadt",57.19,"3,074",50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472198,Warmensteinach,26.73,"2,197",50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472444,Gdefr. Geb. (Lkr Bayreuth),171.60,0,50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472912,Hollfeld (VGem),124.06,"7,151",40,Kleine Kleinstadt,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472913,Mistelgau (VGem),44.04,"5,188",50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472914,Mistelbach (VGem),34.42,"5,287",50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472915,Weidenberg (VGem),142.20,"9,494",40,Kleine Kleinstadt,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472916,Creußen (VGem),116.03,"7,825",50,Landgemeinde,1,West,90507,Bayreuth,5,IHK Oberfranken Bayreuth
9472917,Betzenstein (VGem),67.13,"3,781",50,Landgemeinde,1,West,90508,Pegnitz,5,IHK Oberfranken Bayreuth
9473112,Ahorn,19.83,"4,229",50,Landgemeinde,1,West,90402,Coburg,14,IHK zu Coburg
9473120,Dörfles-Esbach,3.83,"3,615",50,Landgemeinde,1,West,90402,Coburg,14,IHK zu Coburg
9473121,Ebersdorf b.Coburg,26.36,"5,958",40,Kleine Kleinstadt,1,West,90402,Coburg,14,IHK zu Coburg
9473132,Großheirath,22.27,"2,646",50,Landgemeinde,1,West,90402,Coburg,14,IHK zu Coburg
9473138,Itzgrund,33.08,"2,256",50,Landgemeinde,1,West,90402,Coburg,14,IHK zu Coburg
9473141,Lautertal,30.35,"4,265",50,Landgemeinde,1,West,90402,Coburg,14,IHK zu Coburg
9473144,Meeder,73.58,"3,724",50,Landgemeinde,1,West,90402,Coburg,14,IHK zu Coburg
9473151,"Neustadt b.Coburg, GKSt",61.89,"15,239",30,Größere Kleinstadt,1,West,90401,Neustadt b. Coburg,14,IHK zu Coburg
9473158,"Bad Rodach, Stadt",77.65,"6,367",40,Kleine Kleinstadt,1,West,90402,Coburg,14,IHK zu Coburg
9473159,"Rödental, Stadt",49.97,"13,174",30,Größere Kleinstadt,1,West,90402,Coburg,14,IHK zu Coburg
9473165,"Seßlach, Stadt",72.53,"3,966",50,Landgemeinde,1,West,90402,Coburg,14,IHK zu Coburg
9473166,Sonnefeld,34.69,"4,747",50,Landgemeinde,1,West,90402,Coburg,14,IHK zu Coburg
9473170,Untersiemau,20.49,"4,125",50,Landgemeinde,1,West,90402,Coburg,14,IHK zu Coburg
9473174,Weidhausen b.Coburg,9.61,"3,165",50,Landgemeinde,1,West,90402,Coburg,14,IHK zu Coburg
9473175,Weitramsdorf,33.70,"5,020",40,Kleine Kleinstadt,1,West,90402,Coburg,14,IHK zu Coburg
9473444,Gdefr. Geb. (Lkr Coburg),6.02,0,50,Landgemeinde,1,West,90402,Coburg,14,IHK zu Coburg
9473918,Grub a.Forst (VGem),14.56,"4,389",50,Landgemeinde,1,West,90402,Coburg,14,IHK zu Coburg
9474123,"Eggolsheim, Markt",48.89,"6,534",40,Kleine Kleinstadt,1,West,90406,Forchheim,5,IHK Oberfranken Bayreuth
9474124,"Egloffstein, Markt",28.06,"2,038",50,Landgemeinde,1,West,90704,Nürnberg,5,IHK Oberfranken Bayreuth
9474126,"Forchheim, GKSt",44.45,"32,125",20,Mittelstadt,1,West,90406,Forchheim,5,IHK Oberfranken Bayreuth
9474129,"Gößweinstein, Markt",57.69,"4,034",50,Landgemeinde,1,West,90704,Nürnberg,5,IHK Oberfranken Bayreuth
9474133,Hallerndorf,41.31,"4,164",50,Landgemeinde,1,West,90406,Forchheim,5,IHK Oberfranken Bayreuth
9474134,Hausen,13.53,"3,700",50,Landgemeinde,1,West,90406,Forchheim,5,IHK Oberfranken Bayreuth
9474135,Heroldsbach,15.61,"5,073",40,Kleine Kleinstadt,1,West,90406,Forchheim,5,IHK Oberfranken Bayreuth
9474140,"Igensdorf, Markt",28.83,"5,097",40,Kleine Kleinstadt,1,West,90704,Nürnberg,5,IHK Oberfranken Bayreuth
9474146,Langensendelbach,9.58,"3,121",50,Landgemeinde,1,West,90701,Erlangen,5,IHK Oberfranken Bayreuth
9474154,"Neunkirchen a.Brand, Markt",26.40,"8,037",40,Kleine Kleinstadt,1,West,90701,Erlangen,5,IHK Oberfranken Bayreuth
9474156,Obertrubach,21.16,"2,202",50,Landgemeinde,1,West,90704,Nürnberg,5,IHK Oberfranken Bayreuth
9474161,"Pretzfeld, Markt",24.21,"2,394",50,Landgemeinde,1,West,90406,Forchheim,5,IHK Oberfranken Bayreuth
9474176,"Wiesenttal, Markt",45.89,"2,512",50,Landgemeinde,1,West,90406,Forchheim,5,IHK Oberfranken Bayreuth
9474920,Ebermannstadt (VGem),62.42,"8,155",40,Kleine Kleinstadt,1,West,90406,Forchheim,5,IHK Oberfranken Bayreuth
9474922,Gosberg (VGem),29.56,"4,958",50,Landgemeinde,1,West,90406,Forchheim,5,IHK Oberfranken Bayreuth
9474923,Kirchehrenbach (VGem),36.23,"5,891",50,Landgemeinde,1,West,90406,Forchheim,5,IHK Oberfranken Bayreuth
9474925,Effeltrich (VGem),17.09,"4,117",50,Landgemeinde,1,West,90701,Erlangen,5,IHK Oberfranken Bayreuth
9474926,Dormitz (VGem),23.85,"4,849",50,Landgemeinde,1,West,90701,Erlangen,5,IHK Oberfranken Bayreuth
9474927,Gräfenberg (VGem),68.06,"6,680",50,Landgemeinde,1,West,90704,Nürnberg,5,IHK Oberfranken Bayreuth
9475112,"Bad Steben, Markt",25.84,"3,378",50,Landgemeinde,1,West,90501,Naila,5,IHK Oberfranken Bayreuth
9475113,Berg,38.90,"2,121",50,Landgemeinde,1,West,90502,Hof,5,IHK Oberfranken Bayreuth
9475120,Döhlau,15.25,"3,876",50,Landgemeinde,1,West,90502,Hof,5,IHK Oberfranken Bayreuth
9475128,Geroldsgrün,15.58,"2,783",50,Landgemeinde,1,West,90501,Naila,5,IHK Oberfranken Bayreuth
9475136,"Helmbrechts, Stadt",58.72,"8,442",40,Kleine Kleinstadt,1,West,90503,Münchberg,5,IHK Oberfranken Bayreuth
9475141,Köditz,31.45,"2,442",50,Landgemeinde,1,West,90502,Hof,5,IHK Oberfranken Bayreuth
9475142,Konradsreuth,43.24,"3,178",50,Landgemeinde,1,West,90502,Hof,5,IHK Oberfranken Bayreuth
9475154,"Münchberg, Stadt",68.78,"10,274",30,Größere Kleinstadt,1,West,90503,Münchberg,5,IHK Oberfranken Bayreuth
9475156,"Naila, Stadt",37.04,"7,718",40,Kleine Kleinstadt,1,West,90501,Naila,5,IHK Oberfranken Bayreuth
9475158,"Oberkotzau, Markt",21.51,"5,383",40,Kleine Kleinstadt,1,West,90502,Hof,5,IHK Oberfranken Bayreuth
9475161,Regnitzlosau,39.90,"2,290",50,Landgemeinde,1,West,90502,Hof,5,IHK Oberfranken Bayreuth
9475162,"Rehau, Stadt",80.33,"9,445",40,Kleine Kleinstadt,1,West,90502,Hof,5,IHK Oberfranken Bayreuth
9475168,"Schwarzenbach a.d.Saale, Stadt",59.18,"7,069",40,Kleine Kleinstadt,1,West,90502,Hof,5,IHK Oberfranken Bayreuth
9475169,"Schwarzenbach a.Wald, Stadt",36.70,"4,476",50,Landgemeinde,1,West,90501,Naila,5,IHK Oberfranken Bayreuth
9475171,"Selbitz, Stadt",27.74,"4,304",50,Landgemeinde,1,West,90501,Naila,5,IHK Oberfranken Bayreuth
9475175,"Stammbach, Markt",34.67,"2,354",50,Landgemeinde,1,West,90503,Münchberg,5,IHK Oberfranken Bayreuth
9475189,"Zell im Fichtelgebirge, Markt",31.23,"1,905",50,Landgemeinde,1,West,90503,Münchberg,5,IHK Oberfranken Bayreuth
9475444,Gdefr. Geb. (Lkr Hof),37.59,0,50,Landgemeinde,1,West,90501,Naila,5,IHK Oberfranken Bayreuth
9475928,Lichtenberg (VGem),28.15,"2,057",50,Landgemeinde,1,West,90502,Hof,5,IHK Oberfranken Bayreuth
9475930,Feilitzsch (VGem),85.53,"6,372",50,Landgemeinde,1,West,90502,Hof,5,IHK Oberfranken Bayreuth
9475931,Schauenstein (VGem),36.91,"3,127",50,Landgemeinde,1,West,90503,Münchberg,5,IHK Oberfranken Bayreuth
9475932,Sparneck (VGem),38.27,"2,779",50,Landgemeinde,1,West,90503,Münchberg,5,IHK Oberfranken Bayreuth
9476145,"Kronach, Stadt",66.98,"16,877",30,Größere Kleinstadt,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476146,"Küps, Markt",35.63,"7,781",40,Kleine Kleinstadt,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476152,"Ludwigsstadt, Stadt",58.75,"3,423",40,Kleine Kleinstadt,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476159,"Nordhalben, Markt",21.93,"1,719",50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476164,"Pressig, Markt",53.19,"3,964",50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476175,Steinbach a.Wald,36.14,"3,145",50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476177,"Steinwiesen, Markt",55.02,"3,460",50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476178,Stockheim,25.36,"4,980",50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476179,"Tettau, Markt",23.80,"2,060",50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476183,"Marktrodach, Markt",33.32,"3,743",50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476184,"Wallenfels, Stadt",45.65,"2,739",50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476185,Weißenbrunn,26.41,"2,886",50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476189,Wilhelmsthal,42.91,"3,658",50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476444,Gdefr. Geb. (Lkr Kronach),20.86,0,50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476933,Teuschnitz (VGem),63.05,"3,178",50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9476934,Mitwitz (VGem),42.50,"3,861",50,Landgemeinde,1,West,90403,Kronach,5,IHK Oberfranken Bayreuth
9477121,Himmelkron,23.06,"3,506",50,Landgemeinde,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477128,"Kulmbach, GKSt",92.77,"26,002",20,Mittelstadt,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477136,"Mainleus, Markt",49.42,"6,437",40,Kleine Kleinstadt,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477139,"Marktschorgast, Markt",15.81,"1,388",50,Landgemeinde,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477142,Neudrossenfeld,50.25,"3,757",50,Landgemeinde,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477143,Neuenmarkt,18.95,"2,969",50,Landgemeinde,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477148,"Presseck, Markt",54.82,"1,806",50,Landgemeinde,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477157,"Thurnau, Markt",64.18,"4,094",50,Landgemeinde,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477163,"Wirsberg, Markt",17.21,"1,851",50,Landgemeinde,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477935,Stadtsteinach (VGem),57.11,"4,146",50,Landgemeinde,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477936,Marktleugast (VGem),54.69,"4,025",50,Landgemeinde,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477937,Untersteinach (VGem),36.32,"4,333",50,Landgemeinde,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477938,Kasendorf (VGem),75.79,"3,540",50,Landgemeinde,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9477939,Trebgast (VGem),47.95,"4,158",50,Landgemeinde,1,West,90505,Kulmbach,5,IHK Oberfranken Bayreuth
9478111,Altenkunstadt,32.91,"5,439",40,Kleine Kleinstadt,1,West,90404,Lichtenfels,5,IHK Oberfranken Bayreuth
9478116,"Burgkunstadt, Stadt",40.60,"6,467",40,Kleine Kleinstadt,1,West,90404,Lichtenfels,5,IHK Oberfranken Bayreuth
9478120,"Ebensfeld, Markt",68.72,"5,546",40,Kleine Kleinstadt,1,West,90404,Lichtenfels,5,IHK Oberfranken Bayreuth
9478139,"Lichtenfels, Stadt",122.16,"20,158",20,Mittelstadt,1,West,90404,Lichtenfels,5,IHK Oberfranken Bayreuth
9478145,Michelau i.OFr.,19.35,"6,344",40,Kleine Kleinstadt,1,West,90404,Lichtenfels,5,IHK Oberfranken Bayreuth
9478165,"Bad Staffelstein, Stadt",99.51,"10,359",30,Größere Kleinstadt,1,West,90404,Lichtenfels,5,IHK Oberfranken Bayreuth
9478176,"Weismain, Stadt",90.14,"4,812",50,Landgemeinde,1,West,90404,Lichtenfels,5,IHK Oberfranken Bayreuth
9478444,Gdefr. Geb. (Lkr Lichtenfels),7.49,0,50,Landgemeinde,1,West,90404,Lichtenfels,5,IHK Oberfranken Bayreuth
9478941,Redwitz a.d.Rodach (VGem),18.41,"4,467",50,Landgemeinde,1,West,90404,Lichtenfels,5,IHK Oberfranken Bayreuth
9478946,Hochstadt-Marktzeuln (VGem),20.64,"3,185",50,Landgemeinde,1,West,90404,Lichtenfels,5,IHK Oberfranken Bayreuth
9479112,"Arzberg, Stadt",43.19,"5,303",40,Kleine Kleinstadt,1,West,90506,Wunsiedel/Marktredwitz,5,IHK Oberfranken Bayreuth
9479129,"Kirchenlamitz, Stadt",48.48,"3,281",50,Landgemeinde,1,West,90506,Wunsiedel/Marktredwitz,5,IHK Oberfranken Bayreuth
9479135,"Marktleuthen, Stadt",35.48,"3,122",50,Landgemeinde,1,West,90504,Selb,5,IHK Oberfranken Bayreuth
9479136,"Marktredwitz, GKSt",49.52,"17,283",20,Mittelstadt,1,West,90506,Wunsiedel/Marktredwitz,5,IHK Oberfranken Bayreuth
9479145,Röslau,29.83,"2,200",50,Landgemeinde,1,West,90506,Wunsiedel/Marktredwitz,5,IHK Oberfranken Bayreuth
9479150,"Schönwald, Stadt",19.19,"3,204",50,Landgemeinde,1,West,90504,Selb,5,IHK Oberfranken Bayreuth
9479152,"Selb, GKSt",86.07,"15,111",30,Größere Kleinstadt,1,West,90504,Selb,5,IHK Oberfranken Bayreuth
9479166,"Weißenstadt, Stadt",42.23,"3,142",50,Landgemeinde,1,West,90506,Wunsiedel/Marktredwitz,5,IHK Oberfranken Bayreuth
9479169,"Wunsiedel, Stadt",54.88,"9,152",20,Mittelstadt,1,West,90506,Wunsiedel/Marktredwitz,5,IHK Oberfranken Bayreuth
9479444,Gdefr. Geb. (Lkr Wunsiedel i.Fichtelgebirge),77.02,0,50,Landgemeinde,1,West,90504,Selb,5,IHK Oberfranken Bayreuth
9479942,Thiersheim (VGem),52.30,"4,062",50,Landgemeinde,1,West,90504,Selb,5,IHK Oberfranken Bayreuth
9479943,Schirnding (VGem),32.17,"2,636",50,Landgemeinde,1,West,90506,Wunsiedel/Marktredwitz,5,IHK Oberfranken Bayreuth
9479944,Tröstau (VGem),36.01,"4,989",50,Landgemeinde,1,West,90506,Wunsiedel/Marktredwitz,5,IHK Oberfranken Bayreuth
9561000,Ansbach,99.91,"41,652",20,Mittelstadt,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9562000,Erlangen,76.96,"110,998",10,Großstadt,1,West,90701,Erlangen,58,IHK Nürnberg für Mittelfranken
9563000,Fürth,63.35,"126,526",10,Großstadt,1,West,90703,Fürth,58,IHK Nürnberg für Mittelfranken
9564000,Nürnberg,186.45,"515,201",10,Großstadt,1,West,90704,Nürnberg,58,IHK Nürnberg für Mittelfranken
9565000,Schwabach,40.80,"40,781",20,Mittelstadt,1,West,90707,Schwabach,58,IHK Nürnberg für Mittelfranken
9571113,"Arberg, Markt",31.29,"2,269",50,Landgemeinde,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571114,Aurach,36.66,"2,918",50,Landgemeinde,1,West,90805,Dinkelsbühl,58,IHK Nürnberg für Mittelfranken
9571115,"Bechhofen, Markt",61.85,"5,964",40,Kleine Kleinstadt,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571127,Burgoberbach,12.61,"3,396",50,Landgemeinde,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571130,"Colmberg, Markt",38.34,"2,009",50,Landgemeinde,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571135,"Dietenhofen, Markt",63.93,"5,558",40,Kleine Kleinstadt,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571136,"Dinkelsbühl, GKSt",75.16,"11,786",30,Größere Kleinstadt,1,West,90805,Dinkelsbühl,58,IHK Nürnberg für Mittelfranken
9571139,"Dürrwangen, Markt",23.03,"2,595",50,Landgemeinde,1,West,90805,Dinkelsbühl,58,IHK Nürnberg für Mittelfranken
9571145,"Feuchtwangen, Stadt",137.21,"12,359",30,Größere Kleinstadt,1,West,90805,Dinkelsbühl,58,IHK Nürnberg für Mittelfranken
9571146,"Flachslanden, Markt",40.93,"2,358",50,Landgemeinde,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571165,"Heilsbronn, Stadt",62.23,"9,511",40,Kleine Kleinstadt,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571166,"Herrieden, Stadt",81.66,"7,953",40,Kleine Kleinstadt,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571170,Langfurth,21.15,"2,056",50,Landgemeinde,1,West,90805,Dinkelsbühl,58,IHK Nürnberg für Mittelfranken
9571171,"Lehrberg, Markt",50.85,"3,098",50,Landgemeinde,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571174,"Leutershausen, Stadt",84.07,"5,575",40,Kleine Kleinstadt,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571175,"Lichtenau, Markt",41.35,"3,924",50,Landgemeinde,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571177,"Merkendorf, Stadt",26.07,"2,955",50,Landgemeinde,1,West,90806,Gunzenhausen,58,IHK Nürnberg für Mittelfranken
9571180,Neuendettelsau,33.81,"7,853",40,Kleine Kleinstadt,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571183,Oberdachstetten,23.62,"1,626",50,Landgemeinde,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571190,Petersaurach,41.81,"4,918",50,Landgemeinde,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571193,"Rothenburg ob der Tauber, GKSt",41.67,"11,106",30,Größere Kleinstadt,1,West,90803,Rothenburg ob der Tauber,58,IHK Nürnberg für Mittelfranken
9571196,Sachsen b.Ansbach,20.94,"3,470",50,Landgemeinde,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571199,Schnelldorf,51.43,"3,564",50,Landgemeinde,1,West,90805,Dinkelsbühl,58,IHK Nürnberg für Mittelfranken
9571200,"Schopfloch, Markt",15.34,"2,966",50,Landgemeinde,1,West,90805,Dinkelsbühl,58,IHK Nürnberg für Mittelfranken
9571214,"Wassertrüdingen, Stadt",53.57,"6,066",40,Kleine Kleinstadt,1,West,90806,Gunzenhausen,58,IHK Nürnberg für Mittelfranken
9571226,"Windsbach, Stadt",68.12,"6,077",40,Kleine Kleinstadt,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571444,Gdefr. Geb. (Lkr Ansbach),1.82,0,50,Landgemeinde,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571901,Rothenburg ob der Tauber (VGem),216.38,"10,128",50,Landgemeinde,1,West,90803,Rothenburg ob der Tauber,58,IHK Nürnberg für Mittelfranken
9571902,Schillingsfürst (VGem),140.03,"9,445",50,Landgemeinde,1,West,90803,Rothenburg ob der Tauber,58,IHK Nürnberg für Mittelfranken
9571904,Weihenzell (VGem),73.74,"5,570",50,Landgemeinde,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571906,Triesdorf (VGem),36.87,"3,926",50,Landgemeinde,1,West,90804,Ansbach,58,IHK Nürnberg für Mittelfranken
9571907,Dentlein a.Forst (VGem),52.68,"4,695",50,Landgemeinde,1,West,90805,Dinkelsbühl,58,IHK Nürnberg für Mittelfranken
9571908,Wilburgstetten (VGem),61.22,"5,095",50,Landgemeinde,1,West,90805,Dinkelsbühl,58,IHK Nürnberg für Mittelfranken
9571909,Hesselberg (VGem),113.89,"5,770",50,Landgemeinde,1,West,90805,Dinkelsbühl,58,IHK Nürnberg für Mittelfranken
9571938,Wolframs-Eschenbach (VGem),35.98,"4,697",50,Landgemeinde,1,West,90806,Gunzenhausen,58,IHK Nürnberg für Mittelfranken
9572111,Adelsdorf,31.68,"7,936",40,Kleine Kleinstadt,1,West,90701,Erlangen,58,IHK Nürnberg für Mittelfranken
9572115,"Baiersdorf, Stadt",11.81,"7,728",40,Kleine Kleinstadt,1,West,90701,Erlangen,58,IHK Nürnberg für Mittelfranken
9572119,Bubenreuth,4.14,"4,670",50,Landgemeinde,1,West,90701,Erlangen,58,IHK Nürnberg für Mittelfranken
9572121,"Eckental, Markt",29.73,"14,328",30,Größere Kleinstadt,1,West,90704,Nürnberg,58,IHK Nürnberg für Mittelfranken
9572130,Hemhofen,6.75,"5,298",40,Kleine Kleinstadt,1,West,90701,Erlangen,58,IHK Nürnberg für Mittelfranken
9572131,"Heroldsberg, Markt",11.09,"8,470",40,Kleine Kleinstadt,1,West,90704,Nürnberg,58,IHK Nürnberg für Mittelfranken
9572132,"Herzogenaurach, Stadt",47.62,"23,098",20,Mittelstadt,1,West,90702,Herzogenaurach,58,IHK Nürnberg für Mittelfranken
9572135,"Höchstadt a.d.Aisch, Stadt",70.87,"13,423",30,Größere Kleinstadt,1,West,90701,Erlangen,58,IHK Nürnberg für Mittelfranken
9572137,Kalchreuth,10.86,"2,964",50,Landgemeinde,1,West,90704,Nürnberg,58,IHK Nürnberg für Mittelfranken
9572142,Möhrendorf,13.17,"4,879",50,Landgemeinde,1,West,90701,Erlangen,58,IHK Nürnberg für Mittelfranken
9572149,Röttenbach,7.76,"4,726",50,Landgemeinde,1,West,90701,Erlangen,58,IHK Nürnberg für Mittelfranken
9572160,"Wachenroth, Markt",23.17,"2,191",50,Landgemeinde,1,West,90701,Erlangen,58,IHK Nürnberg für Mittelfranken
9572164,"Weisendorf, Markt",36.75,"6,493",40,Kleine Kleinstadt,1,West,90702,Herzogenaurach,58,IHK Nürnberg für Mittelfranken
9572444,Gdefr. Geb. (Lkr Erlangen-Höchstadt),102.66,0,50,Landgemeinde,1,West,90701,Erlangen,58,IHK Nürnberg für Mittelfranken
